comment_no,comment,pol_score,subj_score
353,"i won't be reading comments until next week when i finish the series in fear of spoilers but i still encourage you to say something. 

this is probably the longest post yet, hopefully season 8 will surpass it

season 7
i like jamie, he deserves to die but i like him at least for now. i wish he would betray cersi and join the starks or the targaryens but i doubt it'll happen. he'll die next to cersi although i wouldn't be surprised if they won. people were outraged at the ending so maybe it's because they won

the lannister soldiers arya meets seem really cool.  but she just said she'll kill the queen so we'll see how that goes. is ed sheeran the first celeb cameo?

jon and daenerys teaming up? hell yeah. i don't know why people always have to bow/bend the knee to one or another and why they can't just be equal allies but jon being under daenerys should work out well. i hope the two of them can kill cersi

that crossbow thing that broke the dragon skull is worrisome. i do not like it at all, i hope varys gets down whispers about it do that they're prepared

i love grey worm and i really hope he doesn't die but i already know it'll happen, every character i cherish are gonna die 

it looks like aray is headed to winterfell, i don't think jon will be there by the time she gets there but sansa might. when will the stark kids reunite? will bran see any of his siblings again?

littlefingers obsession with sansa is gross and strange, i hope he never gets her but again this show loves doing the opposite of what i hope for

i thought arya couldn't die because she's a little girl but i remember babies have died on screen and so did olly so she's isn't free from the chopping block

theon and yara might die in the water. if they do it'll be the beginning of the end for daenerys and her army/plan

now i feel like cersi will win. yara is going to due here along with theon and the dornish women will be killed by cersi

theon really disappointed me, more than he did yara. 

oberyns wife is ignorant and i hate it. she has so much pride and ignorance mixed with her pride makes it even worse. cersi is crazy and heartless and now that she's her prisoner i imagine she'll be tortured, not like theon was. i imagine it'll be mostly psychological rather than physical

jamie is cheeked up just as much if not more than cersi

i know a lot of people will die in this show so here are my predictions. arya, cersi, oberyns wife, tyrion, and yara will die in ways that i don't know. theon will either be killed because of his betrayal or he'll die because he was trying to redeem himself. jorah will either disappear or die for daenerys. little finger will die because jon or sansa kill him or he'll die trying to prove his loyalty. jamie will die for cersi or with her. tormund will either die for jon or against the night king. grey worm will probably die when attacking the rock. cersi might not die, i wouldn't be surprised if she survived the entire time and ended up winning.

what happened to ghost? we haven't seen him since jon was revived so is he still alive?
sam cured jorah, maybe he'll become the best maester

the tyrells have fallen, dorne are out of reach. daenerys came in with overwhelming force, they could've/would've crushed the lannisters but they're being picked apart. their navy has been destroyed, their dragons are no longer full proof, their support is crippled, and their enemies aren't being hit nearly as hard as they're. 

bran gave aray his dagger, i think she did it because she'll need it in the future, perhaps against a white walker 

the dothraki charging into battle like that was amazing, their scream is awesome

i like bron but i like daenerys and her dragons more, if he dies i'll be sadden but not as much as if the reverse happened

will jon and daenerys marry? she said she needed to marry someone and he's king of the north plus a cool guy so i don't imagine there's a better option plus he gets along with drogon

cersi needs to be assassinated before she gets all of her soilders killed 

i wish jorah would've told jon who cured him, it wouldn't matter much but jon would be proud of sam

jon might lose the support of the people and they'll suffer for it

cersi is pregnant, the witch said that she'll only have 3 children and got are really good at consistency so she'll either die or miscarry

a dragon in the undead army? holy shit. i wonder if the other dragons will kill it, a huge arrow, or if it falls with the night king

jon has another fake out death, not mad about it but i do wish he had more time with his uncle. maybe bran can tell him a thing or two about what happened to him. 

will tyrion betray the queen? 

will sansa betray jon or aray? 

aray has become hella creepy.

is cersi being genuine or was she twisting an arm and trying to get her way?

i hope tyrion doesn't die here trying to convince her different.

little finger is manipulating and feeding into sansas worst thoughts. arya needs to kill him before it gets out of hand

i actually wasn't expecting baelish to die and be revealed as the traitor

i also wasn't expecting cersi to be a cunt and betray the north

cersi is going to kill jamie or get him killed, as i write this gregor just stepped in front of jamie so we'll see what happens, jamie didn't get killed and now i hope he rides north and joins jon

kit harington has some nice butt cheeks

what jon and daenerys just did was incest right? i think the targaryens have been doing it for a long time. this is a mind fuck that i'm not sure i like. i think the maester at castle black said something about ageon which is apparently jon's real name so did he know the truth about jon?

i would be content if the rest of this show was just fighting the dead army

the dead army arrives and the lannisters aren't there, no one but the men in black and the free folk are. so many people are going to die, i knew this would end in mass death and part of me wishes i had never started the show because of that. going into the 8thbseason and my heart will be broken a dozen times over

why is the dragons fire blue? it should still be red/orange right? does that mean the dead army had blue blood if any at all?

i hope tormund doesn't die here at the wall, i hope when he dies it's fighting 

who will kill the night king? will he even lose? people were upset about the ending i know i'll be upset if he wins so it's a plausible theory

cersi is a dumb bitch and i can't wait to see her die. her pride/ignorance will kill countless people, she's one of the best villians and lena headey did a fantastic job playing her",0.05914130256913762,0.47393020782196016
388,"hereâs mine:

1. season 4, all around great arcs and storylines for each of the characters, itâs difficult to find something to complain about with this season

2. season 6, great payoffs for the characters and i especially liked battle of the bastards and the end with daenerys and the ships

3. season 1, really great start to the show and amazing way to establish how the show is gonna work with killing the âmainâ character very early on

4. season 2, very dense season with a lot of things happening, most is very entertaining to watch even thought the dense-ness of the season causes it to feel just a little sloppy

5. season 3, i never really liked half of the storylines especially with robbs feeling very slow until the amazing red wedding however, half of the storylines were great especially with the writers finally finding something to do with bran

6. season 5, ugh, itâs the same snakes, other than them the season wasâ¦alright, it kinda felt like the fever dream of got seasons to me

7. season 7, i enjoyed daenerys finally getting to westeros but it felt like a lot of the shows consistency was disappearing and characters arcs were making less and less sense

8. season 8, instead of ranting about the bad parts of season 8 like almost everyone else on earth, iâll say the good parts about season 8, it had good cgiâ¦theons arc wasâ¦okay

whatâs your ranking?",0.1772311827956989,0.6130107526881722
390,"*eighth season

i still can't get over the last season. game of thrones has been my favorite show of all time. despite the final season, i still loved the last seven of them.

i was just wondering, does rewatching the show from the beginning till the end make the last season better? i keep thinking that maybe the reason why it sucked for me was because they made us wait two years before releasing the eight season. i didn't watch the season 7 for the second time before diving into season 8. so basically, everything that happened in the seventh season was kind of a blur while i was watching the eight one.

does that make sense? maybe i just find season 8 to be a bad season only because it didn't feel connected to the seventh season. or is it really a shitty season?

by the way, which story was better in your opinion: the one in the books or the one in the show? i'm planning to read the books as well once i have free time.",0.15333333333333335,0.5311111111111112
390,"*eighth season

i still can't get over the last season. game of thrones has been my favorite show of all time. despite the final season, i still loved the last seven of them.

i was just wondering, does rewatching the show from the beginning till the end make the last season better? i keep thinking that maybe the reason why it sucked for me was because they made us wait two years before releasing the eight season. i didn't watch the season 7 for the second time before diving into season 8. so basically, everything that happened in the seventh season was kind of a blur while i was watching the eight one.

does that make sense? maybe i just find season 8 to be a bad season only because it didn't feel connected to the seventh season. or is it really a shitty season?

by the way, which story was better in your opinion: the one in the books or the one in the show? i'm planning to read the books as well once i have free time.",0.15333333333333335,0.5311111111111112
390,"*eighth season

i still can't get over the last season. game of thrones has been my favorite show of all time. despite the final season, i still loved the last seven of them.

i was just wondering, does rewatching the show from the beginning till the end make the last season better? i keep thinking that maybe the reason why it sucked for me was because they made us wait two years before releasing the eight season. i didn't watch the season 7 for the second time before diving into season 8. so basically, everything that happened in the seventh season was kind of a blur while i was watching the eight one.

does that make sense? maybe i just find season 8 to be a bad season only because it didn't feel connected to the seventh season. or is it really a shitty season?

by the way, which story was better in your opinion: the one in the books or the one in the show? i'm planning to read the books as well once i have free time.",0.15333333333333335,0.5311111111111112
428,"after hearing so much disappointment from fans and watchers, i real donât wanna leave  the show on a bad note. the end of season 7 left me with a warm feeling and wanting more. the show so far has been a journey and iâm afraid that journey is gonna end in a wrong way. any things i should keep in mind going into the season? any advice or wisdom? thanks",-0.07999999999999999,0.5466666666666667
483,"ive binged s1-s7 twice now. i love the show, should i watch s8? i am dying to but i am afraid of being immensly let down. (i have avoided spoilers thus far) i liked season 7 and i dont know why people say thats when the show started to tank. last thing ive seen is the ice king with the undead dragon heading pas the wall toward winterfell. major cliff hanger that i have been sitting on for months. just curious if i should make up the ending in my head or if i should watch s8 and potentially ruin it all for myself.",0.04521604938271605,0.6839506172839506
490,"just wanna say that i am finally watching got for the first time and fortunately i have not had anything major spoiled for, or ateast nothing that i remember and i am in love with it so far. i am done with season 1 and only 2 episodes into season 2.

what i would like to know is if its worth going all the way through or not. i've heard plenty of people say that the season 7 and 8 ruined the whole thing for them, especially 8, and i was curious if you think it is worth watching until the end or should i just stop after season 6 and leave it at that. 

thanks!",0.17403846153846153,0.6102564102564102
495,"why did he kill lysa arryn? at first for some odd reason i thought it would make him lord of the vale, but it doesnât. and they donât really go deep into the reason why he did, iâm on season 7 currently so if they explain later let me know.",0.01666666666666667,0.27666666666666667
520,"near the start of season 7, tyrion comments to jon that sansa is a lot smarter than she lets on.

what is tyrion basing this on?

i'm not here trying to debate sansa's intelligence. i honestly can't remember what she does/says to make tyrion believe she is smarter than she appears.

can someone remind me?",0.35,0.65
575,"can someone tell me if i am supposed to watch episode 0, after season 7 episode 7, or after season 8 episode 6?",0.0,0.0
625,"hello all, i recently finished watching season 7 and i am quite far with the books, but i have red all this uproar about bow terrible the latest season is. both from the fans and the cast, so i dont want to ruin the experience the joy of reading the books if its actually bad.

without dropping major spoilers what are some good aspects and bad ones from the latest season?",0.02386363636363639,0.6075757575757577
645,"
1. season 6 (action packed and actual good writing with insane dialogue and subplots)
2. season 7 (good action w good plots, this was where all main character started interacting with each other so it was really cool to see)-this season is way too hated on, if no one read everyone else's opinions and got influenced i feel like this season would get sm more love
3. season 4 (series finally started to pick up in pace and everything somewhat started connecting, subplots and dialogue were also at a peak, something interesting was constantly happening)
4. season 3 (ok season don't even remember key scenes from here other than insane ending)
5. season 1 and 2 (not the best seasons, quite uninteresting with only 2-3 exceptional episodes per season. was all over the place making new viewers confused. too many subplots happening at once for new viewer which can get irritating)
6. season 5 (average joe season, not much action, little to no advancement in sub plots. stannis literally stayed in north for like 4 episodes doing nothingð­ð­, wildlings coming together with jon snow was lit tho) 
7. season 8 (although entertaining the writing and conclusion was sooooo bad, was cool to see everyone come together and work along each other's side but y'all already know how bad the writing was and how rushed everything was)",0.06232112794612796,0.5620580808080808
679,"this is my first time through the show, so please donât spoil anything that is upcoming. 


so earlier on in the series, when bran asks uncle benji to come with them across the wall and to winterfell, his uncle tells him of spells in place to keep the dead outside the wall, and since he had been partially turned, he was prevented from crossing. then, in season 7 ep 6, when they all fly on the dragon across the wall, they brought the hostage zombie with them. i thought the spells kept the zombies from being able to cross the wall, at least to my knowledge at this point in the series. if something about this is mentioned later on in the series, just tell me, but donât tell me what it is. my only thought was that the spell didnât apply if you fly over the wall, only for those attempting to go through the tunnel, but that seems lame. it would do nothing to prevent the undead from climbing over. either that or this is a continuity error in the show.

like i said, please donât spoil anything that is upcoming.",0.08928571428571429,0.5113095238095238
